Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
5399,Casey's General Store # 1876/Manly,A,505 Hwy 65 S,Manly,IA,50456,"505 Hwy 65 S
Manly, IA 50456
(43.283246, -93.210905)",10/01/2018
5402,City Liquor,A,425 S Gilbert Street,Iowa City,IA,52240,"425 S Gilbert Street
Iowa City, IA 52240
(41.656031, -91.530225)",10/01/2018
5403,Golden Mart,A,1026 W River Drive,Davenport,IA,52802,"1026 W River Drive
Davenport, IA 52802
(41.520158, -90.588375)",10/01/2018
5404,The Depot Oxford LLC,A,220 N Augusta Ave,Oxford,IA,52322,"220 N Augusta Ave
Oxford, IA 52322
(41.724565, -91.790636)",10/01/2018
5405,Kum & Go #524/ Coralville,A,2600 Holiday Rd,Coralville,IA,52241,"2600 Holiday Rd
Coralville, IA 52241
(41.700517, -91.607454)",10/01/2018
5409,Casey's General Store # 2179/ Waukee,A,1995 SE University,Waukee,IA,50263,"1995 SE University
Waukee, IA 50263
(41.600414, -93.837201)",10/01/2018
2106,Hillstreet News and Tobacco,A,2217 College,Cedar Falls,IA,50613,"2217 College
Cedar Falls, IA 50613
(42.517182, -92.455796)",10/01/2018
2113,Jamboree Foods,A,1119 Market St. Box 71,Gowrie,IA,50543,"1119 Market St. Box 71
Gowrie, IA 50543
(42.28057, -94.289457)",10/01/2018
2130,Sycamore Convenience,A,617 Sycamore,Waterloo,IA,50703,"617 Sycamore
Waterloo, IA 50703
(42.497854, -92.335358)",10/01/2018
2152,Dugans Supermarket,I,202 4th North,Rockwell,IA,50469,"202 4th North
Rockwell, IA 50469
(42.986351, -93.188172)",10/01/2018
2178,Double D Liquor Store,A,618 Rossville Road,Waukon,IA,52172,"618 Rossville Road
Waukon, IA 52172
(43.262114, -91.473634)",10/01/2018
2190,"Central City Liquor, Inc.",A,1460 2ND AVE,Des Moines,IA,50314,"1460 2ND AVE
Des Moines, IA 50314
(41.60566, -93.619787)",10/01/2018
2191,Keokuk Spirits,A,1013 Main,Keokuk,IA,52632,"1013 Main
Keokuk, IA 52632
(40.400038, -91.387797)",10/01/2018
2200,Sac Liquor Store,A,619 E Main St,Sac City,IA,50583,"619 E Main St
Sac City, IA 50583
(42.421341, -94.974011)",10/01/2018
2205,Ding's Honk And Holler,I,900 E Washington,Clarinda,IA,51632,"900 E Washington
Clarinda, IA 51632
(40.739231, -95.027238)",10/01/2018
2228,Rodgers Spirits and More,A,53 Green St,Winterset,IA,50273,"53 Green St
Winterset, IA 50273
(41.336405, -94.013374)",10/01/2018
2233,Forbes Liquor Locker / remi,A,2508 Enterprise Ave,Spirit Lake,IA,51360,"2508 Enterprise Ave
Spirit Lake, IA 51360
(43.416433, -95.126786)",10/01/2018
2238,Adventureland Inn,A,3200 Adventureland Dr,Altoona,IA,50009,"3200 Adventureland Dr
Altoona, IA 50009
(41.658513, -93.49924)",10/01/2018
5400,Waspy's Truck Stop,A,703 South Rye Ave Ste A,Templeton,IA,51463,"703 South Rye Ave Ste A
Templeton, IA 51463",10/01/2018
5401,Clinton Gas & Mart,I,716 S 4th St.,Clinton,IA,52732,"716 S 4th St.
Clinton, IA 52732
(41.838281, -90.193204)",10/01/2018
5450,Casey's General Store # 2211/ Fort Dodge,A,2007 N 15th Street,Fort Dodge,IA,50501,"2007 N 15th Street
Fort Dodge, IA 50501
(42.526955, -94.177992)",10/01/2018
5451,Casey's General Store # 2527/ Sheldon,I,1401 Park St,Sheldon,IA,51201,"1401 Park St
Sheldon, IA 51201
(43.186026, -95.841827)",10/01/2018
5452,Casey's General Store # 1591/ Decorah,A,401 College Dr.,Decorah,IA,52101,"401 College Dr.
Decorah, IA 52101
(43.308961, -91.79783)",10/01/2018
5453,Casey's General Store # 2817/ Griswold,A,900 Main St.,Griswold,IA,51535,"900 Main St.
Griswold, IA 51535
(41.234674, -95.136866)",10/01/2018
5454,That Iowa Girl,I,523 Central Ave E,Clarion,IA,50525,"523 Central Ave E
Clarion, IA 50525
(42.731742, -93.72661)",10/01/2018
5455,Super Mart,A,701 S Frederick Ave,Oelwein,IA,50662,"701 S Frederick Ave
Oelwein, IA 50662
(42.669128, -91.913481)",10/01/2018
5301,Yesway Store # 10012/ Ottumwa,A,2508 Court St N,Ottumwa,IA,52501,"2508 Court St N
Ottumwa, IA 52501
(41.051858, -92.409169)",10/01/2018
5407,Casey's General Store # 2528/ Williamsburg,A,602 S Highland,Williamsburg,IA,52361,"602 S Highland
Williamsburg, IA 52361
(41.660159, -92.007463)",10/01/2018
5434,"MK Minimart, Inc",A,101 E Mt. Pleasant Street,West Burlington,IA,52655,"101 E Mt. Pleasant Street
West Burlington, IA 52655
(40.826019, -91.156304)",10/01/2018
5435,Junction Liquor,A,"10 3rd St. NW, Ste B",Hartley,IA,51346,"10 3rd St. NW, Ste B
Hartley, IA 51346
(43.184821, -95.477367)",10/01/2018
5436,Smokin' Joe's #8 Tobacco and Liquor Outlet,A,90 W. Kimberly Rd Ste 55-56,Davenport,IA,52806,"90 W. Kimberly Rd Ste 55-56
Davenport, IA 52806",10/01/2018
5437,Great Pastimes,A,228 N Main St.,Monticello,IA,52310,"228 N Main St.
Monticello, IA 52310
(42.240132, -91.183413)",10/01/2018
5438,Madame Mary,I,123 Main St #B,Templeton,IA,51463,"123 Main St #B
Templeton, IA 51463
(41.918833, -94.943119)",10/01/2018
5439,Mt. Pleasant Fast Break,A,201 E. Washington St.,Mount Pleasant,IA,52641,"201 E. Washington St.
Mount Pleasant, IA 52641
(40.965272, -91.551598)",10/01/2018
5467,Casey's General Store #95 / Dexter,A,803 State St,Dexter,IA,50070,"803 State St
Dexter, IA 50070
(41.518101, -94.22772)",10/01/2018
5468,Tamang Enterprise,A,616 S. Main St.,Monticello,IA,52310,"616 S. Main St.
Monticello, IA 52310
(42.232914, -91.185929)",10/01/2018
5475,Great Wall,A,2125 College St #D,Cedar Falls,IA,50613,"2125 College St #D
Cedar Falls, IA 50613
(42.518006, -92.455801)",10/01/2018
5483,Tiger Mart,A,708 Main,Griswold,IA,51535,"708 Main
Griswold, IA 51535
(41.234727, -95.139163)",10/01/2018
5279,Casey's General Store # 2560/ Ames,A,3020 Duff Ave,Ames,IA,50010,"3020 Duff Ave
Ames, IA 50010
(42.05119, -93.618576)",10/01/2018
5506,Casey's General Store #2168 / Davenport,A,1691 W 53rd St,Davenport,IA,52806,"1691 W 53rd St
Davenport, IA 52806
(41.574434, -90.599933)",10/01/2018
5528,New Star / Waterloo,A,315 Fletcher Ave,Waterloo,IA,50702,"315 Fletcher Ave
Waterloo, IA 50702
(42.489119, -92.367142)",10/01/2018
5529,Big 10 Mart,A,2100 JFK Rd,Dubuque,IA,52001,"2100 JFK Rd
Dubuque, IA 52001",10/01/2018
5530,Yesway #1148 / Marshalltown,A,1701 Iowa Ave E,Marshalltown,IA,50158,"1701 Iowa Ave E
Marshalltown, IA 50158
(42.006852, -92.88592)",10/01/2018
5531,McDermott Oil Co,A,1501 1st Ave E,Cascade,IA,52033,"1501 1st Ave E
Cascade, IA 52033
(42.306432, -90.994361)",10/01/2018
5532,The Food Center,A,215 W 4th St,Saint Ansgar,IA,50472,"215 W 4th St
Saint Ansgar, IA 50472
(43.3785, -92.920853)",10/01/2018
5534,Casey's General Store #3674 / Sioux City,A,4727 Southern Hills Dr,Sioux City,IA,51106,"4727 Southern Hills Dr
Sioux City, IA 51106
(42.440402, -96.345482)",10/01/2018
5544,Casey's General Store #2834 / Lenox,A,501 N Brooks St,Lenox,IA,50851,"501 N Brooks St
Lenox, IA 50851
(40.885861, -94.56523)",10/01/2018
5545,Casey's General Store #91 / Dallas Center,A,1202 Sugar Grove Ave,Dallas Center,IA,50063,"1202 Sugar Grove Ave
Dallas Center, IA 50063
(41.688243, -93.958985)",10/01/2018
5546,Casey's General Store #2341 / Newton,A,3104 1st Ave E,Newton,IA,50208,"3104 1st Ave E
Newton, IA 50208
(41.699186, -93.013639)",10/01/2018
5564,Casey's General Store #2785 / Ankeny,A,1602 W 1st St,Ankeny,IA,50023,"1602 W 1st St
Ankeny, IA 50023
(41.731846, -93.621965)",10/01/2018
5568,Casey's General Store #2478 / New Sharon,A,205 S Main St,New Sharon,IA,50207,"205 S Main St
New Sharon, IA 50207
(41.468263, -92.651522)",10/01/2018
5569,Casey's General Store #2765 / Cedar Rapids,A,5050 Northland Ave NE,Cedar Rapids,IA,52402,"5050 Northland Ave NE
Cedar Rapids, IA 52402
(42.02846, -91.631682)",10/01/2018
5570,Casey's General Store #2776 / Cedar Rapids,A,701 Ellis Blvd NW,Cedar Rapids,IA,52405,"701 Ellis Blvd NW
Cedar Rapids, IA 52405
(41.979335, -91.681965)",10/01/2018
5577,Rush Stop,A,609 S Main St,Charles City,IA,50616,"609 S Main St
Charles City, IA 50616
(43.061014, -92.682538)",10/01/2018
5578,White Oak Station #82 / Nevada,A,136 Lincoln Hwy,Nevada,IA,50201,"136 Lincoln Hwy
Nevada, IA 50201
(42.022725, -93.458003)",10/01/2018
5598,Liquor Tobacco & Grocery,A,1998 Jackson St,Dubuque,IA,52001,"1998 Jackson St
Dubuque, IA 52001
(42.511477, -90.668277)",10/01/2018
5599,Kwik Stop 4,A,515 Broadway St,Waterloo,IA,50703,"515 Broadway St
Waterloo, IA 50703
(42.510792, -92.345106)",10/01/2018
5600,H & A Mini Mart,A,145 University Ave,Des Moines,IA,50314,"145 University Ave
Des Moines, IA 50314
(41.600419, -93.61947)",10/01/2018
2527,Hy-Vee Food Store #5 / Des Moines,A,1107 SE Army Post Rd,Des Moines,IA,50315,"1107 SE Army Post Rd
Des Moines, IA 50315
(41.526289, -93.602371)",10/01/2018
2528,Hy-Vee Food Store #3 / Des Moines,A,3221 SE 14th St,Des Moines,IA,50315,"3221 SE 14th St
Des Moines, IA 50315
(41.554101, -93.596754)",10/01/2018
2529,Hy-Vee Drugstore #4 / Cedar Rapids,A,4825 Johnson Ave NW,Cedar Rapids,IA,52405,"4825 Johnson Ave NW
Cedar Rapids, IA 52405
(41.968343, -91.73337)",10/01/2018
2532,Hy-Vee Food Store #2 / Des Moines,A,2540 E Euclid,Des Moines,IA,50317,"2540 E Euclid
Des Moines, IA 50317
(41.627838, -93.569452)",10/01/2018
5603,Casey's General Store #2480 / Charles City,A,1105 Blunt Pkwy,Charles City,IA,50616,"1105 Blunt Pkwy
Charles City, IA 50616
(43.066759, -92.673217)",10/01/2018
5604,Casey's General Store #1599 / Mt Vernon,A,323 Hwy 30 W,Mount Vernon,IA,52314,"323 Hwy 30 W
Mount Vernon, IA 52314
(41.916229, -91.424811)",10/01/2018
5605,Casey's General Store #1416 / New Hampton,A,615 N Linn Ave,New Hampton,IA,50659,"615 N Linn Ave
New Hampton, IA 50659
(43.065235, -92.317835)",10/01/2018
5606,Sa Tobacco Liquor Mart,A,320 N 4th St,Clinton,IA,52732,"320 N 4th St
Clinton, IA 52732
(41.848124, -90.193275)",10/01/2018
5621,Sun Mart,A,2920 W Locust St,Davenport,IA,52804,"2920 W Locust St
Davenport, IA 52804
(41.538161, -90.619947)",10/01/2018
2601,Hy-Vee Food Store / Fairfield,A,1300 West Burlington Ave,Fairfield,IA,52556,"1300 West Burlington Ave
Fairfield, IA 52556
(41.006456, -91.978702)",10/01/2018
2602,Hy-Vee Food Store / Webster City,A,823  2nd St,Webster City,IA,50595,"823 2nd St
Webster City, IA 50595
(42.469466, -93.825486)",10/01/2018
5646,Iowa Smoke and Liquor,A,70 Kirkwood Court SW,Cedar Rapids,IA,52404,"70 Kirkwood Court SW
Cedar Rapids, IA 52404
(41.921351, -91.655473)",10/01/2018
5647,Yesway #1169 / Storm Lake,A,1101 Lake Ave,Storm Lake,IA,50588,"1101 Lake Ave
Storm Lake, IA 50588
(42.651369, -95.200761)",10/01/2018
5648,Fareway Stores #189 / Ames,A,3720 Lincoln Way,Ames,IA,50014,"3720 Lincoln Way
Ames, IA 50014
(42.022819, -93.66853)",10/01/2018
5649,The Depot Tiffin,A,221 W Marengo Rd,Tiffin,IA,52340,"221 W Marengo Rd
Tiffin, IA 52340
(41.707121, -91.665196)",10/01/2018
5650,The Depot Williamsburg,A,103 Highland St,Williamsburg,IA,52361,"103 Highland St
Williamsburg, IA 52361
(41.664796, -92.00735)",10/01/2018
5651,Super Quick Mart / Windsor Heights,A,7690 Hickman Rd,Windsor Heights,IA,50324,"7690 Hickman Rd
Windsor Heights, IA 50324
(41.614669, -93.72238)",10/01/2018
9039,Foundry Distilling Company,I,111 South 11th St. Ste 100,West Des Moines,IA,50265,"111 South 11th St. Ste 100
West Des Moines, IA 50265
(41.568546, -93.71798)",10/01/2018
9926,Rumcoqui,I,"202, 6th Street",West Des Moines,IA,50265,"202, 6th Street
West Des Moines, IA 50265
(41.571342, -93.710274)",10/01/2018
9927,Templeton Rye,I,209 East 3rd St,Templeton,IA,51463,"209 East 3rd St
Templeton, IA 51463
(41.917072, -94.936366)",10/01/2018
9928,VBJ Beverages LLC,I,1077 Rockford Rd Bay #1,Cedar Rapids,IA,52404,"1077 Rockford Rd Bay #1
Cedar Rapids, IA 52404
(41.965789, -91.687168)",10/01/2018
2551,Hy-Vee Food Store / Chariton,A,2001 West Court,Chariton,IA,50049,"2001 West Court
Chariton, IA 50049",10/01/2018
2552,Hy-Vee Food Store #3 / Cedar Rapids,A,20 Wilson Avenue West,Cedar Rapids,IA,52404,"20 Wilson Avenue West
Cedar Rapids, IA 52404
(41.955859, -91.658577)",10/01/2018
2553,Hy-Vee Food Store / Creston,A,600 Sheldon,Creston,IA,50801,"600 Sheldon
Creston, IA 50801
(41.051462, -94.372552)",10/01/2018
2554,Hy-Vee Food Store / Davenport,A,3019 Rockingham Road,Davenport,IA,52802,"3019 Rockingham Road
Davenport, IA 52802
(41.510523, -90.620725)",10/01/2018
2555,Hy-Vee Food Store / Keokuk,A,3111 Main,Keokuk,IA,52632,"3111 Main
Keokuk, IA 52632
(40.41538, -91.403752)",10/01/2018
2556,Hy-Vee Wine and Spirits / Estherville,A,1033 Central Avenue,Estherville,IA,51334,"1033 Central Avenue
Estherville, IA 51334
(43.402096, -94.829962)",10/01/2018
2558,Hy-Vee Food Store / Mount Pleasant,A,1700 E Washington,Mount Pleasant,IA,52641,"1700 E Washington
Mount Pleasant, IA 52641
(40.962331, -91.52888)",10/01/2018
2559,Hy-Vee Food Store / Albia,A,301 Hwy. 34 West,Albia,IA,52531,"301 Hwy. 34 West
Albia, IA 52531
(41.015469, -92.810772)",10/01/2018
2560,Hy-Vee Food Store / Marion,A,3600 Business Hwy 151 East,Marion,IA,52302,"3600 Business Hwy 151 East
Marion, IA 52302",10/01/2018
2568,Hy-Vee Food Store #4 / Cedar Rapids,A,1556 First Avenue NE,Cedar Rapids,IA,52402,"1556 First Avenue NE
Cedar Rapids, IA 52402
(41.988967, -91.650755)",10/01/2018
2569,Hy-Vee Food Store #2 / Cedar Rapids,A,279 Collins Road NE,Cedar Rapids,IA,52402,"279 Collins Road NE
Cedar Rapids, IA 52402
(42.027805, -91.630677)",10/01/2018
2575,Hy-Vee Food Store #1 / Waterloo,A,2834 Ansborough Ave,Waterloo,IA,50702,"2834 Ansborough Ave
Waterloo, IA 50702
(42.471767, -92.376624)",10/01/2018
2576,Hy-Vee Wine and Spirits / Storm Lake,A,1250 N Lake St,Storm Lake,IA,50588,"1250 N Lake St
Storm Lake, IA 50588
(42.653184, -95.200758)",10/01/2018
2578,Hy-Vee / Charles City,A,901 Kelly St,Charles City,IA,50616,"901 Kelly St
Charles City, IA 50616
(43.066993, -92.67556)",10/01/2018
2579,Hy-Vee Food Store / Grinnell,A,320 West Street South,Grinnell,IA,50112,"320 West Street South
Grinnell, IA 50112
(41.7283, -92.727343)",10/01/2018
2582,Hy-Vee #2 Food Store / Mason City,A,551 S Illinois Ave,Mason City,IA,50401,"551 S Illinois Ave
Mason City, IA 50401
(43.14623, -93.17114)",10/01/2018
2584,Hy-Vee Food Store / Fort Madison,A,2606 Avenue L,Fort Madison,IA,52627,"2606 Avenue L
Fort Madison, IA 52627
(40.626988, -91.343544)",10/01/2018
2585,Hy-Vee Wine and Spirits / Algona,A,1516 Highway 169 North,Algona,IA,50511,"1516 Highway 169 North
Algona, IA 50511
(43.081288, -94.236003)",10/01/2018
2590,Hy-Vee Food Store #5 / Cedar Rapids,A,3235 Oakland Road NE,Cedar Rapids,IA,52402,"3235 Oakland Road NE
Cedar Rapids, IA 52402
(42.010971, -91.658105)",10/01/2018
2591,Hy-Vee Wine and Spirits / Atlantic,A,1602 E 7th St,Atlantic,IA,50022,"1602 E 7th St
Atlantic, IA 50022
(41.403856, -94.990031)",10/01/2018
2592,Hy-Vee Drugstore / Marshalltown,A,1712 S Center  St,Marshalltown,IA,50158,"1712 S Center St
Marshalltown, IA 50158
(42.027531, -92.912505)",10/01/2018
2593,Hy-Vee Food Store / Carroll,A,905 US Highway 30 West,Carroll,IA,51401,"905 US Highway 30 West
Carroll, IA 51401
(42.070666, -94.876789)",10/01/2018
2594,Hy-Vee Food Store / Sioux City,A,4500 Sergeant Road,Sioux City,IA,51106,"4500 Sergeant Road
Sioux City, IA 51106
(42.447396, -96.346969)",10/01/2018
2595,Hy-Vee Wine and Spirits / Denison,A,"1620  4th Ave, South",Denison,IA,51442,"1620 4th Ave, South
Denison, IA 51442
(42.012395, -95.348601)",10/01/2018
2596,Hy-Vee / Regal Liquors and Video,A,2453 North Court,Ottumwa,IA,52501,"2453 North Court
Ottumwa, IA 52501
(41.049854, -92.408085)",10/01/2018
2597,Hy-Vee Food Store / Cherokee,A,1300 N. Second,Cherokee,IA,51012,"1300 N. Second
Cherokee, IA 51012
(42.765259, -95.552585)",10/01/2018
2599,Hy-Vee Wine and Spirits / Coralville,I,1914 8th Street,Coralville,IA,52241,"1914 8th Street
Coralville, IA 52241
(41.682013, -91.590715)",10/01/2018
2600,Hy-Vee Food Store / Oskaloosa,A,110  S  D  St,Oskaloosa,IA,52577,"110 S D St
Oskaloosa, IA 52577
(41.295218, -92.649764)",10/01/2018
2603,Hy-Vee Wine and Spirits / Bettendorf,A,2890 Devils Glen Road,Bettendorf,IA,52722,"2890 Devils Glen Road
Bettendorf, IA 52722
(41.552338, -90.483701)",10/01/2018
2604,Hy-Vee Wine and Spirits / Lemars,A,1201 12th Ave SW,Lemars,IA,51031,"1201 12th Ave SW
Lemars, IA 51031
(42.778257, -96.18335)",10/01/2018
2605,Hy-Vee Drugstore #5 / Cedar Rapids,A,2001 Blairs Ferry Road NE,Cedar Rapids,IA,52402,"2001 Blairs Ferry Road NE
Cedar Rapids, IA 52402
(42.034799, -91.668909)",10/01/2018
2606,Hy-Vee Wine and Spirits / Humboldt,A,1011  13th St North,Humboldt,IA,50548,"1011 13th St North
Humboldt, IA 50548
(42.733221, -94.227116)",10/01/2018
2607,Hy-Vee Wine and Spirits / Shenandoah,A,520 So Fremont,Shenandoah,IA,51601,"520 So Fremont
Shenandoah, IA 51601
(40.761736, -95.385111)",10/01/2018
2609,Hy-Vee Drugstore #2 / Ames,A,500 Main St,Ames,IA,50010,"500 Main St
Ames, IA 50010
(42.025042, -93.618247)",10/01/2018
2611,Hy-Vee Drugstore / Ottumwa,A,1140 North Jefferson St,Ottumwa,IA,52501,"1140 North Jefferson St
Ottumwa, IA 52501
(41.026754, -92.401538)",10/01/2018
2616,Hy-Vee Food and Drug / Clinton,A,901 South 4th St,Clinton,IA,52732,"901 South 4th St
Clinton, IA 52732
(41.836268, -90.193204)",10/01/2018
2618,Hy-Vee Drugstore #6 / Cedar Rapids,A,505 Boyson Rd NE,Cedar Rapids,IA,52402,"505 Boyson Rd NE
Cedar Rapids, IA 52402
(42.04671, -91.63913)",10/01/2018
2619,Hy-Vee Wine and Spirits / WDM,A,1725  74th St,West Des Moines,IA,50266,"1725 74th St
West Des Moines, IA 50266
(41.598515, -93.808855)",10/01/2018
2620,Hy-Vee / Windsor Heights,A,7101 University Ave,Windsor Heights,IA,50311,"7101 University Ave
Windsor Heights, IA 50311
(41.600375, -93.715116)",10/01/2018
2621,Hy-Vee Food Store #3 / Sioux City,A,3301 Gordon Dr,Sioux City,IA,51105,"3301 Gordon Dr
Sioux City, IA 51105
(42.487752, -96.364108)",10/01/2018
2622,Hy-Vee Food Store / Iowa City,A,1125 N Dodge St,Iowa City,IA,52240,"1125 N Dodge St
Iowa City, IA 52240
(41.676095, -91.518868)",10/01/2018
2623,Hy-Vee Food Store #4 / Sioux City,A,2827 Hamilton Blvd,Sioux City,IA,51104,"2827 Hamilton Blvd
Sioux City, IA 51104
(42.519886, -96.417783)",10/01/2018
2624,Hy-Vee #2 / Dubuque,A,2395 NW Arterial Rd,Dubuque,IA,52002,"2395 NW Arterial Rd
Dubuque, IA 52002
(42.516633, -90.741064)",10/01/2018
2625,Hy-Vee Wine & Spirits #2 / Davenport,A,3301 W Kimberly Rd,Davenport,IA,52804,"3301 W Kimberly Rd
Davenport, IA 52804
(41.558023, -90.624411)",10/01/2018
2626,Hy-Vee Drugstore / University / DSM,A,4100 University Ave,Des Moines,IA,50311,"4100 University Ave
Des Moines, IA 50311
(41.600361, -93.673222)",10/01/2018
2627,Hy-Vee Wine & Spirits #1 / MLK,A,3424 Martin Luther King Jr Pkw,Des Moines,IA,50310,"3424 Martin Luther King Jr Pkw
Des Moines, IA 50310
(41.626668, -93.65129)",10/01/2018
2628,Hy-Vee Food Store / Eldora,A,1616 Edgington,Eldora,IA,50627,"1616 Edgington
Eldora, IA 50627
(42.360631, -93.103764)",10/01/2018
2629,Hy-Vee Food Store #2 / Council Bluffs,A,1745 Madison Ave,Council Bluffs,IA,51503,"1745 Madison Ave
Council Bluffs, IA 51503
(41.242732, -95.825137)",10/01/2018
2630,Hy-Vee Drugstore #2 / WDM,A,1010  60th St,West Des Moines,IA,50266,"1010 60th St
West Des Moines, IA 50266
(41.584979, -93.790534)",10/01/2018
2633,Hy-Vee #3 / BDI / Des Moines,A,3221 SE 14th St,Des Moines,IA,50320,"3221 SE 14th St
Des Moines, IA 50320
(41.554101, -93.596754)",10/01/2018
2635,Hy-Vee #4 / Davenport,A,4064 E 53rd St,Davenport,IA,52807,"4064 E 53rd St
Davenport, IA 52807
(41.574973, -90.513769)",10/01/2018
2636,Hy-Vee Wine and Spirits / Hubbell,A,2310 Hubbell Ave,Des Moines,IA,50317,"2310 Hubbell Ave
Des Moines, IA 50317
(41.604312, -93.573845)",10/01/2018
2644,Hy-Vee Fort Dodge Wine and Spirits,A,1511 2nd Ave North,Fort Dodge,IA,50501,"1511 2nd Ave North
Fort Dodge, IA 50501
(42.508344, -94.177165)",10/01/2018
2647,Hy-Vee #7 / Cedar Rapids,A,5050 Edgewood Rd,Cedar Rapids,IA,52411,"5050 Edgewood Rd
Cedar Rapids, IA 52411
(42.030129, -91.701581)",10/01/2018
2648,Hy-Vee #4 / WDM,A,555 S 51st St,West Des Moines,IA,50265,"555 S 51st St
West Des Moines, IA 50265
(41.561197, -93.773557)",10/01/2018
2649,Hy-Vee #3 / Dubuque,A,400 Locust St,Dubuque,IA,52001,"400 Locust St
Dubuque, IA 52001
(42.497219, -90.666497)",10/01/2018
2650,Hy-Vee Wine and Spirits / Harlan,A,1808 23rd St,Harlan,IA,51537,"1808 23rd St
Harlan, IA 51537
(41.650658, -95.339881)",10/01/2018
2651,Hy-Vee / Waverly,A,1311 4 Street SW,Waverly,IA,50677,"1311 4 Street SW
Waverly, IA 50677
(42.712263, -92.475403)",10/01/2018
2652,Hy-Vee DrugStore / Mason City,A,875  4th St SW,Mason City,IA,50401,"875 4th St SW
Mason City, IA 50401
(43.148257, -93.213856)",10/01/2018
2653,Hy-Vee Wine and Spirits / Washington,A,1004 W Madison St,Washington,IA,52353,"1004 W Madison St
Washington, IA 52353
(41.296576, -91.704567)",10/01/2018
2660,HY-VEE FOOD STORE / SIOUX CENTER,A,1951 S Main Ave,Sioux Center,IA,51250,"1951 S Main Ave
Sioux Center, IA 51250
(43.056471, -96.175695)",10/01/2018
2661,Hy-Vee Food Store / Sheldon,A,1989 Park St,Sheldon,IA,51201,"1989 Park St
Sheldon, IA 51201
(43.186038, -95.831721)",10/01/2018
2662,Hy-Vee Wine & Spirits / Muscatine,A,"522 Mulberry, Suite A",Muscatine,IA,52761,"522 Mulberry, Suite A
Muscatine, IA 52761
(41.426615, -91.04437)",10/01/2018
2669,Hy-Vee / Corydon,A,"103, E Jackson St",Corydon,IA,50060,"103, E Jackson St
Corydon, IA 50060
(40.75842, -93.318046)",10/01/2018
2670,Hy-Vee Food Store / Coralville,A,2004 8th  St,Coralville,IA,52241,"2004 8th St
Coralville, IA 52241
(41.682337, -91.591868)",10/01/2018
2671,Hy-Vee  /  Jefferson,A,"106, W Washington St",Jefferson,IA,50129,"106, W Washington St
Jefferson, IA 50129
(42.017267, -94.375508)",10/01/2018
2672,Hy-Vee / Winterset,A,923 N  1st St,Winterset,IA,50273,"923 N 1st St
Winterset, IA 50273
(41.342665, -94.013482)",10/01/2018
2673,Hy-Vee # 6/ Des Moines,A,420 Court Ave,Des Moines,IA,50309,"420 Court Ave
Des Moines, IA 50309
(41.584842, -93.622454)",10/01/2018
2806,Osco #1118 / Clinton,A,1307 N Second,Clinton,IA,52732,"1307 N Second
Clinton, IA 52732
(41.858932, -90.184797)",10/01/2018
